0.0510283,-0.0504271,0.693427,0.0169288,-0.315219,-0.023237,0.0500205,0.0356915,-0.0506033,0.764734,-0.451102,-0.0292263,0.0495442,0.0603887,-0.0654496,0.792936,-0.482069,-0.125467,-0.842566,-0.0933602,-0.204185,-0.798457,0.195755,-0.268039,0.383783,0.235423,-0.0880828,0.180317,-0.317456,-0.116816,-0.232981,-0.146402,0.0983646,-0.0223562,-0.137051
0.0434923,-0.0359241,0.699385,0.00837397,-0.192754,0.0817024,-0.111652,0.00221596,-0.146692,0.731827,-0.455869,-0.0115634,-0.0681924,0.0287726,-0.162604,0.751906,-0.45,-0.138374,-0.789291,-0.060331,-0.215955,-0.775852,0.159326,-0.251247,0.460004,0.229149,-0.164099,0.163111,-0.284096,-0.0099189,-0.304098,-0.22414,-0.028221,0.0352762,-0.0606941
0.0575521,-0.0467893,0.704822,0.0552903,-0.163558,0.0723596,-0.0857,-0.0277325,-0.122265,0.731526,-0.432552,-0.0198107,-0.0660807,-0.0170763,-0.128599,0.7488,-0.472851,-0.11569,-0.655926,-0.0924729,-0.218634,-0.644117,0.0890813,-0.200336,0.362972,0.251115,-0.198356,0.207813,-0.27201,-0.0507713,-0.310903,-0.329245,-0.0774373,0.103963,0.0234528
0.0432632,-0.030769,0.718322,0.0329188,-0.186311,0.0566543,-0.136584,-0.0276022,-0.106665,0.779448,-0.407808,-0.000389644,-0.118003,-0.0327328,-0.105794,0.81414,-0.46177,-0.0935295,-0.576374,-0.0641235,-0.249734,-0.693338,0.130125,-0.107018,0.265929,0.214644,-0.255761,0.137528,-0.333252,-0.0470017,-0.234883,-0.319528,-0.0564729,-0.0230549,-0.079745
0.0663257,-0.0140662,0.722821,0.0364324,-0.114909,0.117398,-0.171938,-0.0394517,-0.0541334,0.745484,-0.414565,0.0382067,-0.105503,-0.0095328,-0.0719041,0.759452,-0.48623,-0.0906624,-0.478196,-0.0989188,-0.281267,-0.719808,0.119015,0.00258317,0.149155,0.0650906,-0.300902,0.0141551,-0.382703,-0.0670736,-0.176364,-0.283588,-0.0194695,-0.177387,-0.151403
0.0468602,-0.0331863,0.705205,0.0583257,-0.0698938,0.0462025,-0.228439,-0.0503728,-0.0835261,0.702132,-0.35281,0.000348917,-0.217944,-0.0530702,-0.0771684,0.724097,-0.487379,-0.0909646,-0.384539,-0.0783559,-0.266752,-0.631942,0.0413705,-0.00318004,0.04533,-0.0567041,-0.387357,0.0169079,-0.380271,-0.10996,-0.20052,-0.357425,-0.00924289,-0.20397,-0.0822528
0.0338705,-0.0471765,0.707163,0.052398,-0.00323518,0.171535,-0.33518,-0.0834948,-0.0923704,0.695934,-0.301189,0.0264961,-0.282007,-0.0807002,-0.169936,0.705044,-0.464734,-0.10535,-0.315018,-0.0645201,-0.263902,-0.496123,0.027916,-0.00724002,0.0349434,-0.0393493,-0.305623,0.0245611,-0.305888,-0.0777727,-0.164987,-0.282552,-0.00667657,-0.157616,-0.0500284
0.0452111,-0.016647,0.710692,0.0504888,0.106475,0.0771664,-0.38366,-0.0892186,-0.0974332,0.649704,-0.319089,0.0276388,-0.362766,-0.0628389,-0.10778,0.671524,-0.464623,-0.0603729,-0.237576,-0.0479536,-0.262692,-0.356969,0.0139841,-0.00997112,0.0229998,-0.0260186,-0.221156,0.0250151,-0.225958,-0.050061,-0.126395,-0.204908,-0.00564234,-0.112478,-0.024398
0.0386329,-0.0165249,0.728403,0.0107506,0.0541129,0.0289572,-0.349751,-0.0484667,-0.0654799,0.638489,-0.390152,0.0524142,-0.351999,-0.0225893,-0.0743765,0.661769,-0.41557,-0.0749213,-0.126756,-0.0255259,-0.254915,-0.184763,0.00354367,-0.0106045,0.010514,-0.0080603,-0.117002,0.0210794,-0.124006,-0.0215502,-0.0719085,-0.10594,-0.00710188,-0.0573503,-0.0034309
0.03977,-0,0.72049,0,0.03753,-2e-05,-0.3112,2e-05,4e-05,0.64394,-0.41457,-0,-0.31121,-4e-05,0,0.64394,-0.41456,-0,-2e-05,-0,-0.245,-0.00031,-0.00532,-0.00196,-0.0021,0.00362,-0.00156,0.00867,-0.00646,0.00363,-0.00701,0.00148,-0.00521,0.00134,0.01348
